RunId	Time	_sDepthW_	_sDFiAd_	_sDFiJv_	_sDPisc_	_sDVeg_	_sVegHeight_	_sDBent_	_sDRootPhra_	_sDShootPhra_	_sNH4WEpi_	_sNO3WEpi_	_sPO4WEpi_	_sPAIMWEpi_	_sSiO2WEpi_	_sO2WEpi_	_sDDetWEpi_	_sDIMWEpi_	_sDDiatWEpi_	_sDGrenWEpi_	_sDBlueWEpi_	_sDZooEpi_	_sDExtTotT_	_uDepthWEpi_	_uDepthWHyp_	_oO2WHyp_	_uVegHeight_	_oPTotWHyp_	_uPLoad_	_tPDifPO4Hyp_	_aDVeg_	_oChlaHyp_	_aSecchiT_	_oPTotWEpi_	_oChlaEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	-1
0	7310	2	3.31084	0.232339	0.0757291	19.028	2	2.41473	5000	1000	0.246602	0.498319	0.0605911	6.83061e-006	7.42471	23.7568	10.3188	2.10952	0.0997576	0.0129961	0.0561535	0.662368	33438.3	2	0.01	6.91704	2	0.921244	0.001	0	19.0508	6.70064	1.37996	0.0418012	0.755127	1.23691e-010	3.75167e-012	-3.19744e-013	1.42109e-014	0	-1
0	7320	2	3.32554	0.231554	0.0751165	17.6249	2	2.47725	5000	1000	0.241529	0.549808	0.0628219	7.28862e-006	7.33361	24.2339	10.1918	2.09329	0.195665	0.0149373	0.0509074	0.634493	33439.3	2	0.01	6.91704	2	0.921244	0.001	0	17.6436	6.70064	1.37945	0.0432248	1.10069	1.16415e-010	3.86535e-012	-3.12639e-013	1.42109e-014	0	-1
0	7330	2	3.34144	0.230161	0.0744931	16.4786	2	2.53768	5000	1000	0.228686	0.582324	0.0628721	7.73669e-006	7.1892	24.7101	10.1849	2.10393	0.506789	0.0183251	0.0458329	0.633411	33441	2	0.01	6.91704	2	0.921244	0.001	0	16.4934	6.70064	1.3378	0.0440231	2.21819	1.23691e-010	3.9222e-012	-3.05533e-013	1.42109e-014	0	-1
0	7340	2	3.3616	0.229621	0.0738541	15.5047	2	2.59122	5000	1000	0.200161	0.566518	0.0566497	8.11533e-006	6.82936	25.6365	10.4842	2.14607	1.66177	0.0234239	0.0418991	0.734508	33444.4	2	0.01	6.91704	2	0.921244	0.001	0	15.5204	6.70064	1.1786	0.0435317	6.49279	1.23691e-010	4.03588e-012	-2.98428e-013	2.13163e-014	0	-1
0	7350	2	3.38734	0.23493	0.0732539	14.6046	2	2.62753	5000	1000	0.158879	0.421129	0.035918	8.1472e-006	5.93015	27.6169	11.6521	2.22301	4.50021	0.0266347	0.040209	1.19099	33451	2	0.01	6.91704	2	0.921244	0.001	0	14.6203	6.70064	0.888684	0.0395358	18.4807	1.30967e-010	3.86535e-012	-3.12639e-013	2.13163e-014	0	-1
0	7360	2	3.42698	0.262356	0.07261	13.4906	2	2.64025	5000	1000	0.158643	0.115567	0.00900293	8.07681e-006	4.36165	29.0981	15.238	2.36416	6.52721	0.0189997	0.0379769	2.82352	33460.1	2	0.01	6.91704	2	0.921244	0.001	0	13.5072	6.70064	0.680188	0.0289261	28.8756	1.38243e-010	3.97904e-012	-3.19744e-013	2.4869e-014	0	-1
0	7370	2	3.47349	0.310953	0.0720798	12.5944	2	2.61563	5000	1000	0.172874	0.0364483	0.00809436	9.22981e-006	3.32902	27.5203	18.7825	2.54452	4.25237	0.00822872	0.0335889	4.44929	33463.1	2	0.01	6.91704	2	0.921244	0.001	0	12.6058	6.70064	0.678926	0.0240591	18.7183	1.30967e-010	3.97904e-012	-3.2685e-013	2.13163e-014	0	-1
0	7380	2	3.53622	0.392987	0.0715577	11.9012	2	2.53713	5000	1000	0.253143	0.0708121	0.0142274	1.12529e-005	2.8115	25.3901	19.3799	2.80916	2.25307	0.00401413	0.0295816	4.61474	33462.2	2	0.01	6.91704	2	0.921244	0.001	0	11.9081	6.70064	0.742041	0.0249549	9.54339	1.38243e-010	3.97904e-012	-3.2685e-013	2.4869e-014	0	-1
0	7390	2	3.60911	0.537094	0.0711681	12.0885	2	2.38281	5000	1000	0.309684	0.150382	0.0228231	1.40653e-005	2.57775	24.2418	18.3267	3.18011	1.46552	0.00349608	0.0287882	4.12241	33462.8	2	0.01	6.91704	2	0.921244	0.001	0	12.0673	6.70064	0.807786	0.0274918	6.02038	1.45519e-010	4.03588e-012	-3.48166e-013	2.4869e-014	0	-1
0	7400	2	3.65561	0.761849	0.071202	14.744	2	2.19094	5000	1000	0.269216	0.21408	0.0240276	1.64818e-005	2.47178	24.1232	17.5662	3.52836	1.25783	0.00395688	0.0320951	3.6043	33467.8	2	0.01	6.91704	2	0.921244	0.001	0	14.6993	6.70064	0.841464	0.0267908	5.10311	1.38243e-010	4.03588e-012	-3.62377e-013	2.4869e-014	0	-1
0	7410	2	3.6575	1.12191	0.0715496	18.6351	2	1.97612	5000	1000	0.204882	0.225737	0.0195845	1.83456e-005	2.34026	24.0977	17.5874	3.82723	1.43259	0.00502671	0.0411548	3.05557	33475.8	2	0.01	6.91704	2	0.921244	0.001	0	18.5675	6.70064	0.82827	0.0241276	5.84335	1.45519e-010	4.14957e-012	-3.69482e-013	2.84217e-014	0	-1
0	7420	2	3.55002	1.75419	0.0723029	23.9673	2	1.75983	5000	1000	0.132662	0.142604	0.00865523	1.92368e-005	1.97425	24.6358	18.8013	4.02286	2.3318	0.00752688	0.0631362	2.35941	33487.8	2	0.01	6.91704	2	0.921244	0.001	0	23.9313	6.70064	0.744185	0.0190995	9.89345	1.52795e-010	4.09273e-012	-3.69482e-013	3.55271e-014	0	-1
0	7430	2	3.35382	2.47021	0.0734715	30.0852	2	1.60075	5000	1000	0.0663057	0.0204227	0.00185859	1.88462e-005	1.55372	24.1002	20.5619	3.97975	3.30624	0.0135663	0.110914	1.2477	33500.2	2	0.01	6.91704	2	0.921244	0.001	0	30.0114	6.70064	0.660399	0.0158041	14.7969	1.45519e-010	4.14957e-012	-3.69482e-013	3.19744e-014	0	-1
0	7440	2	3.13245	2.43136	0.0749548	37.3015	2	1.49788	5000	1000	0.0152536	0.00168412	0.00123993	1.7353e-005	1.63158	23.0003	20.6252	3.76135	3.65422	0.0257482	0.183146	0.61094	33510.4	2	0.01	6.91704	2	0.921244	0.001	0	37.2305	6.70064	0.644428	0.0171977	16.9313	1.45519e-010	4.09273e-012	-3.55271e-013	2.84217e-014	0	-1
0	7450	2	2.89991	2.08761	0.0765256	46.5808	2	1.45143	5000	1000	0.00909718	0.000936172	0.00110921	1.40785e-005	2.14424	22.3088	19.2561	3.31183	2.44299	0.0313275	0.212059	0.508152	33518.8	2	0.01	6.91704	2	0.921244	0.001	0	46.5447	6.70064	0.722073	0.0176018	11.5464	1.30967e-010	4.03588e-012	-2.91323e-013	3.55271e-014	0	-1
0	7460	2	2.66742	1.76891	0.078098	59.7934	2	1.46769	5000	1000	0.00700477	0.000728108	0.000980828	9.12882e-006	2.86229	22.869	16.4678	2.58528	1.14494	0.0323752	0.199792	0.470737	33528.4	2	0.01	6.91704	2	0.921244	0.001	0	59.7539	6.70064	0.883314	0.0158245	5.71049	1.52795e-010	4.03588e-012	-2.62901e-013	4.61853e-014	0	-1
0	7470	2	2.45492	1.50814	0.0794761	76.3942	2	1.55761	5000	1000	0.00544746	0.000562605	0.000847802	4.04207e-006	3.56652	23.8688	12.8524	1.66419	0.424196	0.030062	0.171385	0.440052	33539.8	2	0.01	6.91704	2	0.921244	0.001	0	76.3595	6.70064	1.13487	0.0129485	2.55042	1.38243e-010	4.03588e-012	-2.4869e-013	3.90799e-014	0	-1
0	7480	2	2.27297	1.29565	0.0805306	93.526	2	1.72284	5000	1000	0.00437551	0.000451585	0.000725184	9.38932e-007	4.20627	24.5281	9.12551	0.741346	0.12605	0.025334	0.13808	0.41001	33550.5	2	0.01	6.91704	2	0.921244	0.001	0	93.5	6.70064	1.51546	0.00983967	1.21767	1.45519e-010	3.9222e-012	-2.34479e-013	4.61853e-014	0	-1
0	7490	2	2.12587	1.11604	0.0812159	107.498	2	1.95491	5000	1000	0.00371915	0.000387506	0.000635591	1.7542e-008	4.77976	24.4266	6.1342	0.245736	0.0409081	0.020094	0.106093	0.37402	33557.6	2	0.01	6.91704	2	0.921244	0.001	0	107.48	6.70064	2	0.00725252	0.739929	1.38243e-010	3.97904e-012	-2.34479e-013	3.55271e-014	0	-1
0	7500	2	2.01991	0.960763	0.0815295	115.967	2	2.22596	5000	1000	0.00335755	0.000356117	0.000578682	2.43489e-009	5.29142	23.6549	4.72352	0.231892	0.0291304	0.0175237	0.0824705	0.341075	33560.4	2	0.01	6.91704	2	0.921244	0.001	0	115.959	6.70064	2	0.00593474	0.578185	1.67347e-010	4.09273e-012	-2.41585e-013	4.26326e-014	0	-1
0	7510	2	1.95795	0.827635	0.0815219	119.922	2	2.50029	5000	1000	0.00316974	0.000342518	0.000542894	2.15187e-009	5.7545	22.8802	4.13641	0.231111	0.0272952	0.0166194	0.0676982	0.320075	33559.1	2	0.01	6.91704	2	0.921244	0.001	0	119.919	6.70064	2	0.00529238	0.4992	1.81899e-010	4.66116e-012	-2.62901e-013	2.13163e-014	0	-1
0	7520	2	1.93903	0.71811	0.0812846	121.255	2	2.73933	5000	1000	0.0030814	0.0003373	0.000519841	2.04704e-009	6.16329	22.3629	3.88943	0.231132	0.0264921	0.016127	0.0591515	0.310576	33555.7	2	0.01	6.91704	2	0.921244	0.001	0	121.254	6.70064	2	0.00494529	0.453902	2.11003e-010	4.54747e-012	-2.91323e-013	1.77636e-014	0	-1
0	7530	2	1.95571	0.627913	0.0809231	121.368	2	2.9265	5000	1000	0.00304758	0.000335415	0.00050411	1.98782e-009	6.52298	22.0753	3.76182	0.231809	0.0254524	0.01548	0.0539063	0.308388	33551.5	2	0.01	6.91704	2	0.921244	0.001	0	121.369	6.70064	2	0.00471591	0.42142	2.18279e-010	4.718e-012	-2.70006e-013	2.4869e-014	0	-1
0	7540	2	1.99933	0.553531	0.0805287	120.933	2	3.0567	5000	1000	0.00304429	0.000334689	0.000492912	1.95965e-009	6.83374	21.9522	3.67235	0.233133	0.0240184	0.014577	0.050219	0.309929	33547.2	2	0.01	6.91704	2	0.921244	0.001	0	120.934	6.70064	2	0.00454381	0.39291	2.03727e-010	5.22959e-012	-2.55795e-013	1.77636e-014	0	-1
0	7550	2	2.05966	0.49286	0.0801711	120.224	2	3.13456	5000	1000	0.0030568	0.000334328	0.000484683	1.95419e-009	7.09152	21.9408	3.59245	0.23505	0.0223205	0.0135121	0.0472084	0.312748	33543	2	0.01	6.91704	2	0.921244	0.001	0	120.226	6.70064	2	0.00441218	0.365671	1.96451e-010	5.51381e-012	-2.41585e-013	0	0	-1
0	7560	2	2.12909	0.44236	0.079875	119.3	2	3.17492	5000	1000	0.0030756	0.000334193	0.000478107	1.96526e-009	7.30188	22.0039	3.50869	0.237544	0.0204778	0.0123799	0.0443976	0.315359	33538.9	2	0.01	6.91704	2	0.921244	0.001	0	119.301	6.70064	2	0.00431256	0.338779	1.67347e-010	5.40012e-012	-2.34479e-013	-3.55271e-015	0	-1
0	7570	2	2.20062	0.400511	0.0796438	118.151	2	3.19353	5000	1000	0.00309404	0.000334452	0.000472387	1.98823e-009	7.46521	22.1179	3.41567	0.240538	0.0186263	0.0112822	0.0416609	0.316624	33534.9	2	0.01	6.91704	2	0.921244	0.001	0	118.152	6.70064	2	0.0042435	0.312977	1.74623e-010	5.22959e-012	-2.34479e-013	-1.06581e-014	0	-1
0	7580	2	2.27035	0.365655	0.0794575	116.737	2	3.20612	5000	1000	0.00310811	0.000335392	0.000466934	2.01931e-009	7.58518	22.2688	3.3108	0.243962	0.0168564	0.0102862	0.0389828	0.315543	33530.9	2	0.01	6.91704	2	0.921244	0.001	0	116.739	6.70064	2	0.00420443	0.289008	1.45519e-010	5.00222e-012	-1.7053e-013	-1.77636e-014	0	-1
0	7590	2	2.34978	0.336519	0.0792856	104.685	2	3.19697	5000	1000	0.00646969	0.000402224	0.000910501	2.93809e-009	7.66594	22.0593	4.03042	0.247719	0.0156968	0.00964758	0.0364948	0.31492	33512.9	2	0.01	6.91704	2	0.921244	0.001	0	104.77	6.70064	2	0.00513653	0.271166	1.30967e-010	5.17275e-012	-1.27898e-013	-1.42109e-014	0	-1
0	7600	2	2.56728	0.317877	0.0791103	49.7225	2	2.91149	5000	1000	0.0110878	0.00164676	0.00161906	1.15587e-007	7.71242	19.9461	8.1667	1.77336	0.0224588	0.0125465	0.0385141	0.425581	33439.2	2	0.01	6.91704	2	0.921244	0.001	0	49.7439	6.70064	1.64532	0.00909647	0.326521	1.16415e-010	5.45697e-012	-7.10543e-014	-3.19744e-014	0	-1
0	7610	2	2.79728	0.316913	0.0788332	35.0343	2	2.56212	5000	1000	0.0117112	0.00283739	0.0104274	8.33427e-007	7.73277	19.49	10.5501	2.62168	0.0242148	0.0129079	0.0415988	0.576137	33427.3	2	0.01	6.91704	2	0.921244	0.001	0	35.0361	6.70064	1.35962	0.0153151	0.359064	1.23691e-010	5.96856e-012	-7.10543e-014	-4.26326e-014	0	-1
0	7620	2	2.94353	0.330235	0.0785132	32.1499	2	2.34893	5000	1000	0.0745442	0.0332402	0.0225821	2.38326e-006	7.7296	20.0681	11.4093	2.57823	0.0246649	0.0118332	0.0446236	0.699883	33430.6	2	0.01	6.91704	2	0.921244	0.001	0	32.1869	6.70064	1.28697	0.0219108	0.371334	8.73115e-011	5.96856e-012	-7.10543e-014	-4.26326e-014	0	-1
0	7630	2	3.02608	0.348265	0.0781303	29.2125	2	2.25773	5000	1000	0.150063	0.11855	0.0331484	3.65084e-006	7.70186	20.7101	11.5165	2.46112	0.0342082	0.0123225	0.0542177	0.763496	33432.1	2	0.01	6.91704	2	0.921244	0.001	0	29.2486	6.70064	1.27757	0.0274591	0.45833	9.45874e-011	5.91172e-012	-9.23706e-014	-4.26326e-014	0	-1
0	7640	2	3.07357	0.363243	0.0777052	26.5875	2	2.24148	5000	1000	0.19618	0.21075	0.0414406	4.57026e-006	7.66024	21.3858	11.3153	2.34408	0.0402676	0.012121	0.0611621	0.777389	33432.6	2	0.01	6.91704	2	0.921244	0.001	0	26.6207	6.70064	1.29435	0.0317496	0.515473	9.45874e-011	5.91172e-012	-7.81597e-014	-3.90799e-014	0	-1
0	7650	2	3.10746	0.374293	0.0771959	24.062	2	2.2684	5000	1000	0.225531	0.305379	0.0486252	5.32128e-006	7.60492	22.1187	10.991	2.23498	0.0455433	0.0117546	0.0638189	0.757995	33432.9	2	0.01	6.91704	2	0.921244	0.001	0	24.0985	6.70064	1.3228	0.035432	0.551403	9.45874e-011	5.96856e-012	-9.23706e-014	-4.61853e-014	0	-1
0	7660	2	3.13292	0.380191	0.0766203	21.7777	2	2.32371	5000	1000	0.241334	0.392952	0.0544724	5.93765e-006	7.53885	22.8427	10.6499	2.14865	0.0552256	0.0117652	0.0624977	0.716337	33433.1	2	0.01	6.91704	2	0.921244	0.001	0	21.8053	6.70064	1.35377	0.0384626	0.592421	1.09139e-010	5.91172e-012	-9.9476e-014	-4.61853e-014	0	-1
0	7670	2	3.30223	0.231585	0.0760089	19.8355	2	2.38558	5000	1000	0.246749	0.467623	0.0588629	6.56672e-006	7.46484	23.4881	10.4069	2.12439	0.0786176	0.012436	0.0585701	0.67798	33433.7	2	0.01	6.91704	2	0.921244	0.001	0	19.8657	6.70064	1.37395	0.0408213	0.678522	1.09139e-010	5.91172e-012	-9.9476e-014	-4.61853e-014	0	-1
0	7680	2	3.31746	0.231349	0.0753975	18.2759	2	2.44767	5000	1000	0.2448	0.526492	0.0618103	7.04863e-006	7.38258	24.0122	10.2438	2.09735	0.137018	0.0138751	0.0535078	0.645951	33434.5	2	0.01	6.91704	2	0.921244	0.001	0	18.3001	6.70064	1.3824	0.0425333	0.889242	1.09139e-010	5.85487e-012	-1.13687e-013	-4.9738e-014	0	-1
0	7690	2	3.33242	0.230146	0.0747818	17.0156	2	2.50936	5000	1000	0.23619	0.569441	0.0631253	7.49914e-006	7.27292	24.464	10.1683	2.09462	0.308368	0.0164838	0.0482658	0.627784	33435.8	2	0.01	6.91704	2	0.921244	0.001	0	17.0344	6.70064	1.36625	0.0436618	1.50374	1.01863e-010	5.85487e-012	-7.81597e-014	-4.9738e-014	0	-1
0	7700	2	3.34975	0.228894	0.074162	15.988	2	2.56595	5000	1000	0.217369	0.584398	0.060986	7.92307e-006	7.05974	25.0579	10.2716	2.11973	0.898507	0.0207159	0.0436901	0.660392	33438.1	2	0.01	6.91704	2	0.921244	0.001	0	16.0018	6.70064	1.28041	0.0439727	3.64169	1.01863e-010	5.85487e-012	-7.81597e-014	-4.61853e-014	0	-1
0	7710	2	3.3727	0.230245	0.0735332	15.0651	2	2.61223	5000	1000	0.178848	0.515472	0.0483095	8.16815e-006	6.46517	26.5116	10.902	2.17909	2.89327	0.025757	0.0408552	0.889474	33443	2	0.01	6.91704	2	0.921244	0.001	0	15.0791	6.70064	1.03798	0.042107	11.4567	1.09139e-010	5.85487e-012	-7.81597e-014	-4.61853e-014	0	-1
0	7720	2	3.40673	0.245641	0.0728772	13.999	2	2.63932	5000	1000	0.151086	0.248413	0.0176952	7.97752e-006	5.07603	28.8132	13.3056	2.29243	6.23891	0.0241359	0.0393695	1.91536	33452.1	2	0.01	6.91704	2	0.921244	0.001	0	14.0124	6.70064	0.741881	0.0339354	26.971	9.45874e-011	5.85487e-012	-7.81597e-014	-3.90799e-014	0	-1
0	7730	2	3.44861	0.283746	0.0723156	13.006	2	2.63275	5000	1000	0.160829	0.0474954	0.00712655	8.52272e-006	3.74552	28.5411	17.3392	2.4494	5.60576	0.012831	0.03589	3.81407	33458.2	2	0.01	6.91704	2	0.921244	0.001	0	13.0222	6.70064	0.663949	0.0253729	24.9608	1.01863e-010	5.79803e-012	-6.39488e-014	-3.90799e-014	0	-1
0	7740	2	3.50636	0.351406	0.0717633	12.1706	2	2.57924	5000	1000	0.215182	0.0495442	0.0110227	1.02644e-005	2.98854	26.2344	19.4724	2.68239	2.91036	0.00507897	0.0310296	4.69046	33458.4	2	0.01	6.91704	2	0.921244	0.001	0	12.1802	6.70064	0.712841	0.0241254	12.5502	1.09139e-010	5.79803e-012	-5.68434e-014	-3.90799e-014	0	-1
0	7750	2	3.57281	0.454463	0.0712974	11.7106	2	2.46804	5000	1000	0.292881	0.107548	0.018809	1.25848e-005	2.67073	24.5837	18.8916	2.98601	1.75431	0.00353794	0.0286961	4.38581	33457.7	2	0.01	6.91704	2	0.921244	0.001	0	11.7105	6.70064	0.777463	0.0263178	7.2952	1.16415e-010	5.91172e-012	-6.39488e-014	-3.90799e-014	0	-1
0	7760	2	3.6328	0.622456	0.0711301	13.0932	2	2.30196	5000	1000	0.297738	0.183436	0.0240591	1.51634e-005	2.52604	24.2216	17.9111	3.33856	1.32704	0.00363475	0.0297337	3.89207	33460.3	2	0.01	6.91704	2	0.921244	0.001	0	13.0551	6.70064	0.82749	0.0274523	5.41394	1.16415e-010	5.96856e-012	-4.9738e-014	-4.26326e-014	0	-1
0	7770	2	3.66244	0.896757	0.0713033	16.3489	2	2.09794	5000	1000	0.242	0.226689	0.0226724	1.73317e-005	2.42667	24.0664	17.459	3.66536	1.28285	0.00433369	0.03517	3.37025	33466.7	2	0.01	6.91704	2	0.921244	0.001	0	16.2984	6.70064	0.842496	0.0257736	5.20464	1.23691e-010	5.91172e-012	-5.68434e-014	-3.90799e-014	0	-1
0	7780	2	3.6289	1.39819	0.0718766	21.3121	2	1.86034	5000	1000	0.166543	0.196783	0.014327	1.89121e-005	2.19803	24.3072	18.0326	3.94675	1.76571	0.00605437	0.0503191	2.71873	33477.3	2	0.01	6.91704	2	0.921244	0.001	0	21.2398	6.70064	0.795165	0.0216504	7.29816	1.45519e-010	6.0254e-012	-5.68434e-014	-4.26326e-014	0	-1
0	7790	2	3.4407	2.17233	0.0728452	27.0989	2	1.67141	5000	1000	0.0983999	0.0688662	0.00367164	1.89552e-005	1.70675	24.6808	19.785	4.00295	2.95798	0.00986578	0.0833264	1.82992	33490.3	2	0.01	6.91704	2	0.921244	0.001	0	27.0139	6.70064	0.692863	0.0165956	12.879	1.45519e-010	5.96856e-012	-7.10543e-014	-4.61853e-014	0	-1
0	7800	2	3.2435	2.53487	0.0741972	33.7163	2	1.54173	5000	1000	0.0316044	0.00381644	0.00139335	1.8231e-005	1.57966	23.3454	20.7569	3.88967	3.43094	0.0200048	0.149051	0.792889	33501.3	2	0.01	6.91704	2	0.921244	0.001	0	33.6477	6.70064	0.6502	0.0162838	15.6774	1.38243e-010	5.96856e-012	-7.10543e-014	-3.90799e-014	0	-1
0	7810	2	3.0193	2.25745	0.0757028	41.592	2	1.4692	5000	1000	0.0110453	0.00109802	0.00115893	1.58654e-005	1.84892	22.5379	20.0828	3.56478	3.19643	0.0292075	0.204232	0.541109	33510.3	2	0.01	6.91704	2	0.921244	0.001	0	41.5739	6.70064	0.671941	0.0176364	14.9449	1.30967e-010	5.96856e-012	-7.81597e-014	-3.90799e-014	0	-1
0	7820	2	2.78032	1.91085	0.0773245	53.0322	2	1.45243	5000	1000	0.00789541	0.000821395	0.0010422	1.15698e-005	2.53021	22.5123	17.9124	2.96188	1.67718	0.0322824	0.208697	0.485405	33519.2	2	0.01	6.91704	2	0.921244	0.001	0	52.9933	6.70064	0.798668	0.0168308	8.08509	1.30967e-010	6.08225e-012	-8.52651e-014	-3.90799e-014	0	-1
0	7830	2	2.558	1.6253	0.0788066	68.0929	2	1.50517	5000	1000	0.00613722	0.000635767	0.000910556	6.31668e-006	3.24314	23.399	14.6489	2.12342	0.702469	0.0315264	0.186144	0.453996	33529.9	2	0.01	6.91704	2	0.921244	0.001	0	68.0548	6.70064	1.00061	0.0143943	3.76505	1.16415e-010	5.96856e-012	-6.39488e-014	-3.55271e-014	0	-1
0	7840	2	2.36028	1.39184	0.0800305	85.3962	2	1.63359	5000	1000	0.00483398	0.000498544	0.000779794	2.13317e-006	3.91347	24.2987	10.9029	1.17555	0.231389	0.0278397	0.154386	0.424625	33541.3	2	0.01	6.91704	2	0.921244	0.001	0	85.3634	6.70064	1.31208	0.0113312	1.70312	1.23691e-010	6.08225e-012	-4.26326e-014	-4.61853e-014	0	-1
0	7850	2	2.19327	1.1963	0.0809113	101.497	2	1.83772	5000	1000	0.0039848	0.000412763	0.00067217	1.54832e-007	4.52409	24.592	7.34014	0.33912	0.0637858	0.0223274	0.120491	0.391987	33550.3	2	0.01	6.91704	2	0.921244	0.001	0	101.473	6.70064	1.78023	0.00830708	0.89681	1.30967e-010	6.25278e-012	-1.42109e-014	-3.55271e-014	0	-1
0	7860	2	2.0663	1.02973	0.0814036	112.656	2	2.09545	5000	1000	0.00349881	0.000367821	0.000600713	3.52843e-009	5.06443	24.0568	5.23907	0.233481	0.0319122	0.0184115	0.0922959	0.355396	33555.3	2	0.01	6.91704	2	0.921244	0.001	0	112.643	6.70064	2	0.00643043	0.637378	1.38243e-010	6.30962e-012	-2.84217e-014	-4.9738e-014	0	-1
0	7870	2	1.98368	0.887756	0.0815429	118.447	2	2.36996	5000	1000	0.00324367	0.000347579	0.000556797	2.22778e-009	5.54432	23.2288	4.35494	0.231361	0.0278556	0.016937	0.0737803	0.328648	33555.7	2	0.01	6.91704	2	0.921244	0.001	0	118.443	6.70064	2	0.00554291	0.530864	1.23691e-010	6.25278e-012	-1.42109e-014	-4.61853e-014	0	-1
0	7880	2	1.94444	0.767195	0.0814058	120.813	2	2.62949	5000	1000	0.00311475	0.000339227	0.000528484	2.08529e-009	5.97916	22.5802	3.98516	0.231039	0.0268807	0.0163656	0.0626599	0.314012	33553.1	2	0.01	6.91704	2	0.921244	0.001	0	120.812	6.70064	2	0.00508627	0.473055	1.09139e-010	6.30962e-012	2.84217e-014	-4.9738e-014	0	-1
0	7890	2	1.9449	0.667877	0.0810924	121.392	2	2.84371	5000	1000	0.00305853	0.000336147	0.000509656	2.00639e-009	6.3637	22.1882	3.81549	0.231393	0.0260114	0.0158289	0.0561076	0.308796	33549.2	2	0.01	6.91704	2	0.921244	0.001	0	121.392	6.70064	2	0.00481195	0.436082	9.45874e-011	6.19593e-012	8.52651e-014	-7.10543e-014	0	-1
0	7900	2	1.9761	0.587376	0.0807106	121.176	2	2.99925	5000	1000	0.00304301	0.000335044	0.00049673	1.965e-009	6.69383	21.9952	3.7147	0.232384	0.0247844	0.0150596	0.0518982	0.308902	33544.9	2	0.01	6.91704	2	0.921244	0.001	0	121.176	6.70064	2	0.00461887	0.406799	1.01863e-010	6.25278e-012	7.10543e-014	-7.10543e-014	0	-1
0	7910	2	2.02971	0.520024	0.0803284	120.583	2	3.10174	5000	1000	0.0030494	0.000334545	0.000487208	1.94925e-009	6.97904	21.9344	3.63181	0.234021	0.0231883	0.0140544	0.0486284	0.311352	33540.6	2	0.01	6.91704	2	0.921244	0.001	0	120.584	6.70064	2	0.00446811	0.379008	1.01863e-010	6.30962e-012	3.55271e-014	-7.81597e-014	0	-1
0	7920	2	2.09548	0.464962	0.0800023	119.769	2	3.15823	5000	1000	0.00306618	0.00033428	0.000480002	1.95291e-009	7.21192	21.9646	3.55105	0.236233	0.0214012	0.0129428	0.0457633	0.314225	33536.5	2	0.01	6.91704	2	0.921244	0.001	0	119.77	6.70064	2	0.00435367	0.351972	8.73115e-011	6.13909e-012	7.10543e-014	-6.75016e-014	0	-1
0	7930	2	2.16604	0.419456	0.0797438	118.747	2	3.18509	5000	1000	0.00308543	0.000334299	0.000474039	1.9705e-009	7.3965	22.0552	3.46371	0.238969	0.0195516	0.0118243	0.0430208	0.316279	33532.5	2	0.01	6.91704	2	0.921244	0.001	0	118.748	6.70064	2	0.00427059	0.325726	8.00355e-011	6.36646e-012	5.68434e-014	-5.32907e-014	0	-1
0	7940	2	2.23711	0.381241	0.0795389	117.469	2	3.19877	5000	1000	0.00310213	0.00033485	0.00046853	1.99815e-009	7.53762	22.1897	3.36444	0.242202	0.0177231	0.0107658	0.0403019	0.316491	33528.5	2	0.01	6.91704	2	0.921244	0.001	0	117.471	6.70064	2	0.00421657	0.300639	8.73115e-011	5.91172e-012	8.52651e-014	-4.61853e-014	0	-1
0	7950	2	2.30471	0.349601	0.0793662	115.917	2	3.21315	5000	1000	0.00311327	0.000336231	0.000463157	2.03208e-009	7.63643	22.3557	3.25413	0.245792	0.0160259	0.00984182	0.0376793	0.313887	33524.6	2	0.01	6.91704	2	0.921244	0.001	0	115.92	6.70064	2	0.00419345	0.277945	5.82077e-011	6.48015e-012	1.13687e-013	-6.39488e-014	0	-1
0	7960	2	2.44013	0.32423	0.079198	73.1996	2	3.09434	5000	1000	0.00797545	0.000737734	0.00112239	4.30083e-008	7.69887	21.4417	6.35253	0.837876	0.0187702	0.0110715	0.0370994	0.359176	33465	2	0.01	6.91704	2	0.921244	0.001	0	73.2391	6.70064	1.96875	0.00732607	0.294955	6.54836e-011	6.53699e-012	1.06581e-013	-7.10543e-014	0	-1
0	7970	2	2.69644	0.314427	0.078969	36.3472	2	2.71476	5000	1000	0.0108182	0.00273014	0.00440209	2.43582e-007	7.73075	19.3576	9.7102	2.46518	0.0247843	0.013245	0.040289	0.502238	33420.3	2	0.01	6.91704	2	0.921244	0.001	0	36.3492	6.70064	1.44445	0.0116687	0.353197	1.45519e-011	6.65068e-012	6.39488e-014	-6.39488e-014	0	-1
0	7980	2	2.87715	0.321108	0.0786842	33.6849	2	2.44106	5000	1000	0.0230127	0.00530489	0.0161578	1.57215e-006	7.7393	19.7725	11.0922	2.6212	0.0227121	0.0121269	0.0423391	0.64138	33424.8	2	0.01	6.91704	2	0.921244	0.001	0	33.6887	6.70064	1.31251	0.0185534	0.354145	1.45519e-011	6.42331e-012	6.39488e-014	-6.75016e-014	0	-1
